instrument,open,high,low,close,date
GBP_USD,1.28893,1.28922,1.28770,1.28908,2017-07-09:01:00:00+0100
GBP_USD,1.28900,1.29084,1.28546,1.28801,2017-07-10:01:00:00+0100
GBP_USD,1.28802,1.29278,1.28309,1.28594,2017-07-11:01:00:00+0100
GBP_USD,1.28594,1.29082,1.28116,1.28923,2017-07-12:01:00:00+0100
GBP_USD,1.28916,1.29556,1.28904,1.29472,2017-07-13:01:00:00+0100
GBP_USD,1.29474,1.31143,1.29358,1.30977,2017-07-14:01:00:00+0100
GBP_USD,1.30960,1.31134,1.30959,1.31104,2017-07-16:01:00:00+0100
GBP_USD,1.31104,1.31112,1.30467,1.30520,2017-07-17:01:00:00+0100
GBP_USD,1.30520,1.31264,1.30048,1.30360,2017-07-18:01:00:00+0100
GBP_USD,1.30353,1.30532,1.30108,1.30308,2017-07-19:01:00:00+0100
GBP_USD,1.30310,1.30330,1.29334,1.29648,2017-07-20:01:00:00+0100
GBP_USD,1.29647,1.30200,1.29538,1.29978,2017-07-21:01:00:00+0100
GBP_USD,1.29966,1.30090,1.29924,1.30046,2017-07-23:01:00:00+0100
GBP_USD,1.30046,1.30584,1.29894,1.30258,2017-07-24:01:00:00+0100
GBP_USD,1.30258,1.30840,1.30076,1.30269,2017-07-25:01:00:00+0100
GBP_USD,1.30269,1.31285,1.29991,1.31142,2017-07-26:01:00:00+0100
GBP_USD,1.31136,1.31594,1.30506,1.30761,2017-07-27:01:00:00+0100
GBP_USD,1.30762,1.31520,1.30688,1.31370,2017-07-28:01:00:00+0100
GBP_USD,1.31221,1.31508,1.31221,1.31435,2017-07-30:01:00:00+0100
GBP_USD,1.31437,1.32254,1.30971,1.31975,2017-07-31:01:00:00+0100
GBP_USD,1.31975,1.32451,1.31964,1.32081,2017-08-01:01:00:00+0100
GBP_USD,1.32081,1.32514,1.31910,1.32273,2017-08-02:01:00:00+0100
GBP_USD,1.32273,1.32692,1.31124,1.31438,2017-08-03:01:00:00+0100
GBP_USD,1.31430,1.31646,1.30240,1.30364,2017-08-04:01:00:00+0100
GBP_USD,1.30420,1.30542,1.30378,1.30454,2017-08-06:01:00:00+0100
GBP_USD,1.30455,1.30593,1.30144,1.30354,2017-08-07:01:00:00+0100
GBP_USD,1.30346,1.30534,1.29524,1.29860,2017-08-08:01:00:00+0100
GBP_USD,1.29861,1.30288,1.29680,1.30116,2017-08-09:01:00:00+0100
GBP_USD,1.30122,1.30154,1.29512,1.29768,2017-08-10:01:00:00+0100
GBP_USD,1.29768,1.30319,1.29396,1.30128,2017-08-11:01:00:00+0100
GBP_USD,1.30157,1.30157,1.29984,1.30054,2017-08-13:01:00:00+0100
GBP_USD,1.30046,1.30224,1.29542,1.29653,2017-08-14:01:00:00+0100
GBP_USD,1.29653,1.29700,1.28462,1.28671,2017-08-15:01:00:00+0100
GBP_USD,1.28672,1.29034,1.28417,1.28900,2017-08-16:01:00:00+0100
GBP_USD,1.28893,1.29102,1.28529,1.28647,2017-08-17:01:00:00+0100
GBP_USD,1.28647,1.29182,1.28319,1.28716,2017-08-18:01:00:00+0100
GBP_USD,1.28595,1.28809,1.28556,1.28718,2017-08-20:01:00:00+0100
GBP_USD,1.28711,1.29166,1.28502,1.28981,2017-08-21:01:00:00+0100
GBP_USD,1.28980,1.29093,1.28110,1.28219,2017-08-22:01:00:00+0100
GBP_USD,1.28219,1.28334,1.27796,1.28045,2017-08-23:01:00:00+0100
GBP_USD,1.28042,1.28367,1.27746,1.28005,2017-08-24:01:00:00+0100
GBP_USD,1.28006,1.28889,1.27947,1.28812,2017-08-25:01:00:00+0100
GBP_USD,1.29322,1.29322,1.29016,1.29034,2017-08-27:01:00:00+0100
GBP_USD,1.29027,1.29426,1.28734,1.29268,2017-08-28:01:00:00+0100
GBP_USD,1.29277,1.29786,1.29151,1.29227,2017-08-29:01:00:00+0100
GBP_USD,1.29226,1.29380,1.28780,1.29193,2017-08-30:01:00:00+0100
GBP_USD,1.29191,1.29455,1.28524,1.29387,2017-08-31:01:00:00+0100
GBP_USD,1.29388,1.29956,1.29054,1.29509,2017-09-01:01:00:00+0100
GBP_USD,1.29614,1.29650,1.29458,1.29647,2017-09-03:01:00:00+0100
GBP_USD,1.29646,1.29666,1.29130,1.29228,2017-09-04:01:00:00+0100
GBP_USD,1.29228,1.30439,1.29096,1.30402,2017-09-05:01:00:00+0100
GBP_USD,1.30395,1.30824,1.30186,1.30458,2017-09-06:01:00:00+0100
GBP_USD,1.30451,1.31160,1.30325,1.31043,2017-09-07:01:00:00+0100
GBP_USD,1.31043,1.32245,1.30981,1.31943,2017-09-08:01:00:00+0100
GBP_USD,1.31830,1.31978,1.31796,1.31967,2017-09-10:01:00:00+0100
GBP_USD,1.31967,1.32222,1.31610,1.31690,2017-09-11:01:00:00+0100
GBP_USD,1.31689,1.32986,1.31604,1.32884,2017-09-12:01:00:00+0100
GBP_USD,1.32884,1.33294,1.31836,1.32070,2017-09-13:01:00:00+0100
GBP_USD,1.32077,1.34064,1.31529,1.33973,2017-09-14:01:00:00+0100
GBP_USD,1.33972,1.36168,1.33827,1.35882,2017-09-15:01:00:00+0100
GBP_USD,1.35601,1.35928,1.35582,1.35763,2017-09-17:01:00:00+0100
GBP_USD,1.35763,1.36188,1.34655,1.35148,2017-09-18:01:00:00+0100
GBP_USD,1.35148,1.35518,1.34686,1.35145,2017-09-19:01:00:00+0100
GBP_USD,1.35154,1.36596,1.34521,1.34901,2017-09-20:01:00:00+0100
GBP_USD,1.34894,1.35870,1.34711,1.35790,2017-09-21:01:00:00+0100
GBP_USD,1.35789,1.35962,1.34498,1.34967,2017-09-22:01:00:00+0100
GBP_USD,1.34882,1.35207,1.34850,1.35050,2017-09-24:01:00:00+0100
GBP_USD,1.35049,1.35711,1.34315,1.34774,2017-09-25:01:00:00+0100
GBP_USD,1.34774,1.35149,1.34093,1.34407,2017-09-26:01:00:00+0100
GBP_USD,1.34406,1.34494,1.33640,1.33986,2017-09-27:01:00:00+0100
GBP_USD,1.33986,1.34558,1.33434,1.34294,2017-09-28:01:00:00+0100
GBP_USD,1.34294,1.34300,1.33498,1.33990,2017-09-29:01:00:00+0100
GBP_USD,1.33763,1.34022,1.33709,1.33931,2017-10-01:01:00:00+0100
GBP_USD,1.33931,1.33956,1.32563,1.32733,2017-10-02:01:00:00+0100
GBP_USD,1.32732,1.32878,1.32219,1.32418,2017-10-03:01:00:00+0100
GBP_USD,1.32418,1.32919,1.32320,1.32331,2017-10-04:01:00:00+0100
GBP_USD,1.32332,1.32500,1.31078,1.31134,2017-10-05:01:00:00+0100
GBP_USD,1.31135,1.31134,1.30274,1.30712,2017-10-06:01:00:00+0100
GBP_USD,1.30948,1.30985,1.30771,1.30833,2017-10-08:01:00:00+0100
GBP_USD,1.30833,1.31838,1.30767,1.31419,2017-10-09:01:00:00+0100
GBP_USD,1.31411,1.32264,1.31396,1.32098,2017-10-10:01:00:00+0100
GBP_USD,1.32098,1.32417,1.31756,1.32393,2017-10-11:01:00:00+0100
GBP_USD,1.32393,1.32911,1.31216,1.32645,2017-10-12:01:00:00+0100
GBP_USD,1.32645,1.33384,1.32472,1.32836,2017-10-13:01:00:00+0100
GBP_USD,1.33031,1.33140,1.32732,1.32883,2017-10-15:01:00:00+0100
GBP_USD,1.32881,1.33119,1.32251,1.32538,2017-10-16:01:00:00+0100
GBP_USD,1.32537,1.32872,1.31545,1.31920,2017-10-17:01:00:00+0100
GBP_USD,1.31920,1.32168,1.31401,1.32122,2017-10-18:01:00:00+0100
GBP_USD,1.32122,1.32291,1.31298,1.31514,2017-10-19:01:00:00+0100
GBP_USD,1.31513,1.32008,1.30881,1.31866,2017-10-20:01:00:00+0100
